"id","name","section","name_updated"
6903,Indian Penal Code,"120B335","Indian Penal Code (IPC), 1860"
6904,Dowry  Prohibition (D.P) Act,"5","Dowry Prohibition Act, 1961"
6908,Child Labor Act 1986,"135","Child Labour (Prohibition & Regulation) Act, 1986"
6920,Child Labor Act 1986,"07-08-09-11","Child Labour (Prohibition & Regulation) Act, 1986"
6933,Child Labor Act 1986,"34A","Child Labour (Prohibition & Regulation) Act, 1986"
6942,Child Labor Act 1986,"3AND14(1)","Child Labour (Prohibition & Regulation) Act, 1986"
6952,Child Labor Act 1986,"22(7)","Child Labour (Prohibition & Regulation) Act, 1986"
6953,Child Labor Act 1986,"3(14)","Child Labour (Prohibition & Regulation) Act, 1986"
6955,"Epidemic Diseases Act, 1897","3","Epidemic Diseases Act, 1897"
6956,"Epidemic Diseases Act, 1897","14","Epidemic Diseases Act, 1897"
6957,"Epidemic Diseases Act, 1897","17","Epidemic Diseases Act, 1897"
6960,Indian Penal Code,"366(A)/34.369/34","Indian Penal Code (IPC), 1860"
6961,Indian Penal Code,"370/34","Indian Penal Code (IPC), 1860"
6966,"Children Act,(Bihar)","24","Bihar Children Act, 1982"
6967,"Children Act,(Bihar)","25","Bihar Children Act, 1982"
6975,Child Labor Act 1986,"21(4)22","Child Labour (Prohibition & Regulation) Act, 1986"
6981,Indian Penal Code,"03","Indian Penal Code (IPC), 1860"
6987,Juvenile Justice Act,"14","Juvenile Justice (Care and Protection of Children) Act, 2015"
6988,Indian Penal Code,"357","Indian Penal Code (IPC), 1860"
6999,Indian Penal Code,"298","Indian Penal Code (IPC), 1860"
7257,SC/ST Act,"3(Vi)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7278,Juvenile Justice Act,"17","Juvenile Justice (Care and Protection of Children) Act, 2015"
9648,"INDIAN PENAL CODE, 1860","406","Indian Penal Code (IPC), 1860"
7293,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"14(1).","Child Labour (Prohibition & Regulation) Act, 1986"
7300,Child Labor Act 1986,"16","Child Labour (Prohibition & Regulation) Act, 1986"
7320,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"35","Child Labour (Prohibition & Regulation) Act, 1986"
7335,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"22(a)","Child Labour (Prohibition & Regulation) Act, 1986"
7346,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"12(I)","Child Labour (Prohibition & Regulation) Act, 1986"
7347,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"22(A)","Child Labour (Prohibition & Regulation) Act, 1986"
7348,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"121","Child Labour (Prohibition & Regulation) Act, 1986"
7349,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,(A),"Child Labour (Prohibition & Regulation) Act, 1986"
7350,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"122","Child Labour (Prohibition & Regulation) Act, 1986"
7351,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"123","Child Labour (Prohibition & Regulation) Act, 1986"
7352,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"25(1-B)A(1-A)26","Child Labour (Prohibition & Regulation) Act, 1986"
7355,Prevention Of Illicit Traffic Act,"4","The Immoral Traffic (Prevention) Act, 1956"
6827,Indian Penal Code,"354/34","Indian Penal Code (IPC), 1860"
7356,Contract Labour(Regulation and Abolition) Act (Bihar),"17","The Bihar Contract Labour (Regulation and Abolition) Rules, 1972"
7365,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"39","Child Labour (Prohibition & Regulation) Act, 1986"
7367,CHILD LABOUR (PROHIBITION AND REGULATION) ACT,"14(C)","Child Labour (Prohibition & Regulation) Act, 1986"
7368,Juvenile Justice Act,"7","Juvenile Justice (Care and Protection of Children) Act, 2015"
7370,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",r/w 6,"Protection of Children from Sexual Offences Act, 2012"
7371,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3(l)(w)(i)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7379,"INDIAN PENAL CODE, 1860","294(b)","Indian Penal Code (IPC), 1860"
7380,"INDIAN PENAL CODE, 1860","506(1)","Indian Penal Code (IPC), 1860"
7382,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(n)r/w6","Protection of Children from Sexual Offences Act, 2012"
7383,Juvenile Justice Act,"52","Juvenile Justice (Care and Protection of Children) Act, 2015"
7384,Juvenile Justice Act,"9(1)J.J. Act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7386,Juvenile Justice Act,"101","Juvenile Justice (Care and Protection of Children) Act, 2015"
7387,Juvenile Justice Act,"7A","Juvenile Justice (Care and Protection of Children) Act, 2015"
7388,Juvenile Justice Act,"9(2)","Juvenile Justice (Care and Protection of Children) Act, 2015"
7390,Juvenile Justice Act,"52A","Juvenile Justice (Care and Protection of Children) Act, 2015"
7391,Juvenile Justice Act,"101kishorenyayadhiniyam","Juvenile Justice (Care and Protection of Children) Act, 2015"
7395,Juvenile Justice Act,"9 kisor act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7396,Juvenile Justice Act,"12(3)","Juvenile Justice (Care and Protection of Children) Act, 2015"
7397,Juvenile Justice Act,"36(2015)","Juvenile Justice (Care and Protection of Children) Act, 2015"
7398,Juvenile Justice Act,"9","Juvenile Justice (Care and Protection of Children) Act, 2015"
7399,Juvenile Justice Act,"52J.J.Act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7402,Juvenile Justice Act,"52JJA","Juvenile Justice (Care and Protection of Children) Act, 2015"
7403,Juvenile Justice Act,"101JuvenileJusticeAct","Juvenile Justice (Care and Protection of Children) Act, 2015"
7404,Juvenile Justice Act,"94(2015)","Juvenile Justice (Care and Protection of Children) Act, 2015"
7405,Juvenile Justice Act,"52JJAct","Juvenile Justice (Care and Protection of Children) Act, 2015"
7406,"INDIAN PENAL CODE, 1860","354(B)","Indian Penal Code (IPC), 1860"
7407,"INDIAN PENAL CODE, 1860","372","Indian Penal Code (IPC), 1860"
7408,"INDIAN PENAL CODE, 1860","109","Indian Penal Code (IPC), 1860"
7409,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(c)","Protection of Children from Sexual Offences Act, 2012"
7410,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l)","Protection of Children from Sexual Offences Act, 2012"
7411,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","9(i)","Protection of Children from Sexual Offences Act, 2012"
7412,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
7413,Juvenile Justice Act,"52j.j.Act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7414,Juvenile Justice Act,"52.J.J.Act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7415,"INDIAN PENAL CODE, 1860","376r/w109","Indian Penal Code (IPC), 1860"
7417,Juvenile Justice Act,"52juvenilejusticeAct","Juvenile Justice (Care and Protection of Children) Act, 2015"
7418,Juvenile Justice Act,"7ARulsAnd12(3)J.Act","Juvenile Justice (Care and Protection of Children) Act, 2015"
7420,Juvenile Justice Act,"9(1)","Juvenile Justice (Care and Protection of Children) Act, 2015"
7422,Juvenile Justice Act,"52juvenilejusticeact","Juvenile Justice (Care and Protection of Children) Act, 2015"
7423,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6 17","Protection of Children from Sexual Offences Act, 2012"
7424,Juvenile Justice Act,"94","Juvenile Justice (Care and Protection of Children) Act, 2015"
7425,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",r/w6,"Protection of Children from Sexual Offences Act, 2012"
7426,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5 (n)","Protection of Children from Sexual Offences Act, 2012"
7427,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
7428,Juvenile Justice Act,"9 (1)","Juvenile Justice (Care and Protection of Children) Act, 2015"
7430,Juvenile Justice Act,"09","Juvenile Justice (Care and Protection of Children) Act, 2015"
7431,Juvenile Justice Act,"9(1)J.J.Act","Juvenile Justice (Care and Protection of Children) Act, 2015"
6783,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6784,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
6785,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","18","Protection of Children from Sexual Offences Act, 2012"
6789,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3(l)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
6790,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989",(w)(i),"Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
6791,"CODE OF CRIMINAL PROCEDURE, 1973","323","Code of Criminal Procedure, 1973"
6792,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6794,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6795,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
7429,"INDIAN PENAL CODE, 1860","365","Indian Penal Code (IPC), 1860"
6796,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(n)","Protection of Children from Sexual Offences Act, 2012"
6797,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6798,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6799,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6802,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6803,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6805,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","18","Protection of Children from Sexual Offences Act, 2012"
6806,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6807,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6809,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6810,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6813,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6814,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6815,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","16","Protection of Children from Sexual Offences Act, 2012"
6826,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","8","Protection of Children from Sexual Offences Act, 2012"
6828,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3(1)(w)(i)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
6831,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6832,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6833,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
6835,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6836,"INDIAN PENAL CODE, 1860",IPC,"Indian Penal Code (IPC), 1860"
6840,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6841,"INDIAN PENAL CODE, 1860","448","Indian Penal Code (IPC), 1860"
6843,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6844,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6846,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(1)rw6","Protection of Children from Sexual Offences Act, 2012"
6847,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(n)rw6","Protection of Children from Sexual Offences Act, 2012"
6848,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6849,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","11(5)","Protection of Children from Sexual Offences Act, 2012"
6850,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","12","Protection of Children from Sexual Offences Act, 2012"
6856,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","8","Protection of Children from Sexual Offences Act, 2012"
6862,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6863,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6865,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","3(a0","Protection of Children from Sexual Offences Act, 2012"
6866,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","4(1)","Protection of Children from Sexual Offences Act, 2012"
6868,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6869,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6871,"INDIAN PENAL CODE, 1860","120(b)","Indian Penal Code (IPC), 1860"
6872,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(L)","Protection of Children from Sexual Offences Act, 2012"
6874,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","3and4","Protection of Children from Sexual Offences Act, 2012"
6875,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","4","Protection of Children from Sexual Offences Act, 2012"
6876,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","4(1)","Protection of Children from Sexual Offences Act, 2012"
6877,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","4(2)","Protection of Children from Sexual Offences Act, 2012"
6879,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6881,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6882,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
6884,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(i)5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6887,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6888,"INDIAN PENAL CODE, 1860","366(A)andSec4","Indian Penal Code (IPC), 1860"
6889,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",Section4,"Protection of Children from Sexual Offences Act, 2012"
7666,Arms Act,"5","Arms Act, 1959"
6891,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l) 6","Protection of Children from Sexual Offences Act, 2012"
6892,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6 of pocso","Protection of Children from Sexual Offences Act, 2012"
6893,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","11(1)","Protection of Children from Sexual Offences Act, 2012"
6894,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","11(4)","Protection of Children from Sexual Offences Act, 2012"
6895,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","12","Protection of Children from Sexual Offences Act, 2012"
6896,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
6897,"JUVENILE JUSTICE (CARE & PROTECTION) ACT, 2000","75","Juvenile Justice (Care and Protection) Act, 2000"
6899,"INDIAN PENAL CODE, 1860","373","Indian Penal Code (IPC), 1860"
6905,"INDIAN PENAL CODE, 1860",U,"Indian Penal Code (IPC), 1860"
6906,"INDIAN PENAL CODE, 1860",s. 366,"Indian Penal Code (IPC), 1860"
6909,"INDIAN PENAL CODE, 1860","366 (A)","Indian Penal Code (IPC), 1860"
6910,"INDIAN PENAL CODE, 1860","376 (2) (n)","Indian Penal Code (IPC), 1860"
6911,"INDIAN PENAL CODE, 1860","376 (3)","Indian Penal Code (IPC), 1860"
6912,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6 (1)","Protection of Children from Sexual Offences Act, 2012"
6913,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(1)","Protection of Children from Sexual Offences Act, 2012"
6914,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(1)","Protection of Children from Sexual Offences Act, 2012"
6915,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","16","Protection of Children from Sexual Offences Act, 2012"
6916,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
6917,"INDIAN PENAL CODE, 1860","201","Indian Penal Code (IPC), 1860"
6922,"INDIAN PENAL CODE, 1860","420","Indian Penal Code (IPC), 1860"
6923,"INDIAN PENAL CODE, 1860","468","Indian Penal Code (IPC), 1860"
6924,"INDIAN PENAL CODE, 1860","471","Indian Penal Code (IPC), 1860"
6925,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6926,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(1)","Protection of Children from Sexual Offences Act, 2012"
6927,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
6928,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","16","Protection of Children from Sexual Offences Act, 2012"
6929,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","13","Protection of Children from Sexual Offences Act, 2012"
6930,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","14(2)","Protection of Children from Sexual Offences Act, 2012"
6931,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","15(2)","Protection of Children from Sexual Offences Act, 2012"
6935,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6936,"INDIAN PENAL CODE, 1860","376(3)","Indian Penal Code (IPC), 1860"
6937,"INDIAN PENAL CODE, 1860","494","Indian Penal Code (IPC), 1860"
6938,"INDIAN PENAL CODE, 1860","376(2)(m)","Indian Penal Code (IPC), 1860"
6939,"INDIAN PENAL CODE, 1860","376AB","Indian Penal Code (IPC), 1860"
6943,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",U/s.5(I),"Protection of Children from Sexual Offences Act, 2012"
6944,"INDIAN PENAL CODE, 1860",U/s.366,"Indian Penal Code (IPC), 1860"
6945,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l) 5 (j)(ii) 6","Protection of Children from Sexual Offences Act, 2012"
6947,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
6948,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6949,"INDIAN PENAL CODE, 1860","450","Indian Penal Code (IPC), 1860"
6951,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(I)","Protection of Children from Sexual Offences Act, 2012"
6954,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6.","Protection of Children from Sexual Offences Act, 2012"
6958,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6959,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",(1),"Protection of Children from Sexual Offences Act, 2012"
6962,"INDIAN PENAL CODE, 1860","495","Indian Penal Code (IPC), 1860"
6965,"INDIAN PENAL CODE, 1860",s.366,"Indian Penal Code (IPC), 1860"
6968,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(n)","Protection of Children from Sexual Offences Act, 2012"
6969,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6971,"INDIAN PENAL CODE, 1860","376(3)","Indian Penal Code (IPC), 1860"
6972,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(1)","Protection of Children from Sexual Offences Act, 2012"
6973,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","4(2)","Protection of Children from Sexual Offences Act, 2012"
6974,"INDIAN PENAL CODE, 1860","305","Indian Penal Code (IPC), 1860"
6978,"INDIAN PENAL CODE, 1860","354C","Indian Penal Code (IPC), 1860"
6984,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
6985,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6990,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6991,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","4(2)","Protection of Children from Sexual Offences Act, 2012"
6992,"INDIAN PENAL CODE, 1860","343","Indian Penal Code (IPC), 1860"
6970,"INDIAN PENAL CODE, 1860","366","Indian Penal Code (IPC), 1860"
6994,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(l)","Protection of Children from Sexual Offences Act, 2012"
6995,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3(2)(V)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
6997,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
6998,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
7307,"CODE OF CRIMINAL PROCEDURE, 1973","376(3)","Code of Criminal Procedure, 1973"
7308,"CODE OF CRIMINAL PROCEDURE, 1973","346","Code of Criminal Procedure, 1973"
7309,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)9ii)","Protection of Children from Sexual Offences Act, 2012"
7312,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3((1)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7313,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989",(w),"Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7314,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989",(i),"Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7315,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989",(v),"Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7316,"INDIAN PENAL CODE, 1860","349","Indian Penal Code (IPC), 1860"
7317,"INDIAN PENAL CODE, 1860","376 AB","Indian Penal Code (IPC), 1860"
7318,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(n) r/w 6","Protection of Children from Sexual Offences Act, 2012"
7319,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
7322,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(n)r","Protection of Children from Sexual Offences Act, 2012"
7324,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l)","Protection of Children from Sexual Offences Act, 2012"
7325,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii) 6","Protection of Children from Sexual Offences Act, 2012"
7326,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","11(l)","Protection of Children from Sexual Offences Act, 2012"
7327,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17 of POCSO Act","Protection of Children from Sexual Offences Act, 2012"
7328,"INDIAN PENAL CODE, 1860","304(B)","Indian Penal Code (IPC), 1860"
7329,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(q)r/w6","Protection of Children from Sexual Offences Act, 2012"
7334,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3(1)(w) (ii)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
7337,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
7338,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
7339,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",r/w 7,"Protection of Children from Sexual Offences Act, 2012"
7439,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
7440,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l) 6","Protection of Children from Sexual Offences Act, 2012"
7441,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)  6","Protection of Children from Sexual Offences Act, 2012"
7449,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5OF1","Protection of Children from Sexual Offences Act, 2012"
7450,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6OF1","Protection of Children from Sexual Offences Act, 2012"
7451,"INDIAN PENAL CODE, 1860","366OFA","Indian Penal Code (IPC), 1860"
7452,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","4OF2","Protection of Children from Sexual Offences Act, 2012"
7453,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",w6(1),"Protection of Children from Sexual Offences Act, 2012"
7462,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l)6","Protection of Children from Sexual Offences Act, 2012"
7465,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",w4(2),"Protection of Children from Sexual Offences Act, 2012"
7475,"INDIAN PENAL CODE, 1860","366.342","Indian Penal Code (IPC), 1860"
7477,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
7478,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
7490,"INDIAN PENAL CODE, 1860","294(b)498(A)","Indian Penal Code (IPC), 1860"
